round,accuracy,loss,stga_trust_benign,stga_trust_mal,isac_instability,scenario,seed,beta,sigma_z
0,6.72,0.88553564453125,0.10010887102948295,0.0990201085805893,0.0,R-JORA_beta0.3,42,0.3,1.647535319403585
1,6.83,16.195990234375,0.09336596727371216,0.10995107516646385,0.6000000238418579,R-JORA_beta0.3,42,0.3,1.647535319403585
2,6.22,42.74748125,0.10404245058695476,0.09826751585517611,0.20000000298023224,R-JORA_beta0.3,42,0.3,1.647535319403585
3,11.51,25.2479322265625,0.09926735609769821,0.10293058678507805,0.5,R-JORA_beta0.3,42,0.3,1.647535319403585
4,16.02,20.4129373046875,0.10100734109679858,0.09848899766802788,0.4000000059604645,R-JORA_beta0.3,42,0.3,1.647535319403585
5,34.28,10.1314025390625,0.0998682321773635,0.10118580609560013,0.5,R-JORA_beta0.3,42,0.3,1.647535319403585
6,38.74,13.411684375,0.09835713250296456,0.10383335997660954,0.5,R-JORA_beta0.3,42,0.3,1.647535319403585
7,38.38,13.894314453125,0.10135174542665482,0.0986482635140419,0.30000001192092896,R-JORA_beta0.3,42,0.3,1.647535319403585
8,44.54,10.48730888671875,0.1010520060857137,0.09842199645936489,0.30000001192092896,R-JORA_beta0.3,42,0.3,1.647535319403585
9,41.45,13.4566552734375,0.09813467413187027,0.10435242702563603,0.5,R-JORA_beta0.3,42,0.3,1.647535319403585
10,45.94,11.08741884765625,0.101105235517025,0.09834214858710766,0.5,R-JORA_beta0.3,42,0.3,1.647535319403585
11,53.34,9.86660419921875,0.10104745626449585,0.09842883050441742,0.4000000059604645,R-JORA_beta0.3,42,0.3,1.647535319403585
12,54.95,9.927266015625,0.10110958541433017,0.09833562187850475,0.30000001192092896,R-JORA_beta0.3,42,0.3,1.647535319403585
13,50.77,14.5034607421875,0.09795484159673963,0.10477201640605927,0.30000001192092896,R-JORA_beta0.3,42,0.3,1.647535319403585
14,41.96,23.9040556640625,0.1036886665970087,0.09754090135296185,0.4000000059604645,R-JORA_beta0.3,42,0.3,1.647535319403585
15,48.55,21.585391796875,0.0981179050036839,0.10439157237609227,0.5,R-JORA_beta0.3,42,0.3,1.647535319403585
16,33.94,41.808628515625,0.09574226140975953,0.10425775498151779,0.30000001192092896,R-JORA_beta0.3,42,0.3,1.647535319403585
17,41.3,31.12469765625,0.09992498252540827,0.10030006244778633,0.4000000059604645,R-JORA_beta0.3,42,0.3,1.647535319403585
18,46.74,24.759209375,0.10102881367007892,0.09845679253339767,0.20000000298023224,R-JORA_beta0.3,42,0.3,1.647535319403585
19,48.92,25.2479546875,0.09912601299583912,0.10349596291780472,0.5,R-JORA_beta0.3,42,0.3,1.647535319403585
20,51.12,22.097596484375,0.10135147273540497,0.09864851832389832,0.5,R-JORA_beta0.3,42,0.3,1.647535319403585
21,53.08,21.3964220703125,0.100756402526583,0.0982350433866183,0.20000000298023224,R-JORA_beta0.3,42,0.3,1.647535319403585
22,51.45,23.8929185546875,0.09810813197067805,0.10441433389981587,0.20000000298023224,R-JORA_beta0.3,42,0.3,1.647535319403585
23,57.32,23.0336947265625,0.09804559871554375,0.10781761631369591,0.20000000298023224,R-JORA_beta0.3,42,0.3,1.647535319403585
24,59.4,20.49962060546875,0.09843713324517012,0.10625148192048073,0.5,R-JORA_beta0.3,42,0.3,1.647535319403585
25,61.13,19.838022265625,0.09961905609816313,0.10152376815676689,0.30000001192092896,R-JORA_beta0.3,42,0.3,1.647535319403585
26,62.35,18.5512041015625,0.10137794315814971,0.09862207174301148,0.30000001192092896,R-JORA_beta0.3,42,0.3,1.647535319403585
27,59.22,24.4949947265625,0.09808504155703954,0.10446824878454208,0.30000001192092896,R-JORA_beta0.3,42,0.3,1.647535319403585
28,63.46,18.98633388671875,0.1002653290828069,0.09761196374893188,0.30000001192092896,R-JORA_beta0.3,42,0.3,1.647535319403585
29,62.04,17.91116669921875,0.10056775063276291,0.09772900119423866,0.10000000149011612,R-JORA_beta0.3,42,0.3,1.647535319403585
