round,accuracy,loss,stga_trust_benign,stga_trust_mal,isac_instability,scenario,seed,beta,sigma_z
0,17.55,0.0022966277360916137,0.09999999701976776,0,0.0,R-JORA_sigma0.05,42,0.2,0.05
1,19.41,0.0022874419450759887,0.09865255653858185,0.10538977384567261,0.6000000238418579,R-JORA_sigma0.05,42,0.2,0.05
2,17.44,0.002289838981628418,0.10118945538997651,0.09881055504083633,0.20000000298023224,R-JORA_sigma0.05,42,0.2,0.05
3,18.44,0.0022549119949340822,0.09999999552965164,0,0.5,R-JORA_sigma0.05,42,0.2,0.05
4,23.48,0.002179081130027771,0.10012366157025099,0.09950534626841545,0.4000000059604645,R-JORA_sigma0.05,42,0.2,0.05
5,21.41,0.002170411729812622,0.10000000223517418,0,0.5,R-JORA_sigma0.05,42,0.2,0.05
6,21.97,0.002171678900718689,0.10014529246836901,0.09941881522536278,0.5,R-JORA_sigma0.05,42,0.2,0.05
7,23.49,0.002166284251213074,0.1010750209291776,0.098387461155653,0.30000001192092896,R-JORA_sigma0.05,42,0.2,0.05
8,22.86,0.0021832234382629396,0.10084825434855052,0.09802075227101643,0.30000001192092896,R-JORA_sigma0.05,42,0.2,0.05
9,25.83,0.002041396176815033,0.10018421802669764,0.09926315397024155,0.5,R-JORA_sigma0.05,42,0.2,0.05
10,26.42,0.002065108358860016,0.10108008359869321,0.09837988205254078,0.5,R-JORA_sigma0.05,42,0.2,0.05
11,22.19,0.002113109278678894,0.10080221721104213,0.09812816480795543,0.4000000059604645,R-JORA_sigma0.05,42,0.2,0.05
12,31.23,0.001987442231178284,0.10080170099224363,0.09812938421964645,0.30000001192092896,R-JORA_sigma0.05,42,0.2,0.05
13,25.18,0.002206870985031128,0.09862071701458522,0.10321831703186035,0.30000001192092896,R-JORA_sigma0.05,42,0.2,0.05
14,32.72,0.0020452911376953125,0.10101639479398727,0.09847541712224483,0.4000000059604645,R-JORA_sigma0.05,42,0.2,0.05
15,35.69,0.0019974211931228637,0.09999999776482582,0,0.5,R-JORA_sigma0.05,42,0.2,0.05
16,23.56,0.002889755129814148,0.09193339943885803,0.10806659758090972,0.30000001192092896,R-JORA_sigma0.05,42,0.2,0.05
17,30.3,0.0022934686183929444,0.10000000447034836,0,0.4000000059604645,R-JORA_sigma0.05,42,0.2,0.05
18,39.42,0.0019062111854553222,0.10055730678141117,0.09777073562145233,0.20000000298023224,R-JORA_sigma0.05,42,0.2,0.05
19,39.83,0.0018889132857322693,0.10059638983673519,0.09463246911764145,0.5,R-JORA_sigma0.05,42,0.2,0.05
20,38.63,0.0018857786059379579,0.10020974650979042,0.09916098415851593,0.5,R-JORA_sigma0.05,42,0.2,0.05
21,46.27,0.0017336007118225099,0.10025273925728267,0.09772534668445587,0.20000000298023224,R-JORA_sigma0.05,42,0.2,0.05
22,39.92,0.0020430277466773985,0.09886410725968224,0.10265042881170909,0.20000000298023224,R-JORA_sigma0.05,42,0.2,0.05
23,46.31,0.0017435888528823853,0.10110841318964958,0.09556635469198227,0.20000000298023224,R-JORA_sigma0.05,42,0.2,0.05
24,44.44,0.0018275645732879638,0.09981607366353273,0.10073570907115936,0.5,R-JORA_sigma0.05,42,0.2,0.05
25,47.54,0.0018224328398704528,0.10007109399884939,0.09971558675169945,0.30000001192092896,R-JORA_sigma0.05,42,0.2,0.05
26,49.7,0.0016834739804267884,0.10083415039948054,0.0980536515514056,0.30000001192092896,R-JORA_sigma0.05,42,0.2,0.05
27,52.38,0.0016368661046028137,0.10054242279794481,0.09511815756559372,0.30000001192092896,R-JORA_sigma0.05,42,0.2,0.05
28,51.17,0.0017037411212921143,0.09999999627470971,0,0.30000001192092896,R-JORA_sigma0.05,42,0.2,0.05
29,53.0,0.0016526461243629455,0.10026269157727559,0.09763571619987488,0.10000000149011612,R-JORA_sigma0.05,42,0.2,0.05
